RestaurantID,Name,CuisineType,Pricing_for_2,Restaurant_Phone,OperatingHours,LocationID,ActiveFlag,OpenStatus,Locality,Restaurant_Address,Latitude,Longitude,CreatedDate,ModifiedDate
776,Spice Hub,"Lebanese, Continental",461,9834776489,9:00 AM - 23:00 PM,24,Yes,Open,Dewan Marg,"First Floor, Dewan Marg, Meerut - 417419",23.674288064910236,77.13600064800451,2022-11-15 04:55:24,2024-03-23 15:54:10
777,Royal Table,South Indian,1251,9215569160,11:00 AM - 20:00 PM,24,Yes,Open,Behl Chowk,"Third Floor, Behl Chowk, Meerut - 417419",11.158943384647142,87.5674174999062,2023-08-28 11:38:22,2024-08-01 02:47:59
778,Silver Junction,"Street Food, Japanese",1399,9187799393,11:00 AM - 17:00 PM,24,Yes,Open,Kade Ganj,"Ground Floor, Kade Ganj, Meerut - 417419",30.023072115466647,81.91519384627205,2023-01-23 12:11:31,2024-05-17 06:38:13
779,Crystal Restaurant,"South Indian, Chinese",1052,9856320718,9:00 AM - 19:00 PM,24,Yes,Open,Dey Path," Dey Path, Meerut - 417419",29.543564797088102,90.32246425104081,2023-10-24 09:46:48,2024-03-01 11:06:38
780,Red Garden,"Mughlai, Mediterranean",632,9298736077,7:00 AM - 22:00 PM,24,Yes,Open,Lanka Road," Lanka Road, Meerut - 417419",15.97207604535804,87.92582016688391,2023-06-19 22:44:15,2024-01-08 18:10:21
781,Blue Table,North Indian,1008,9225282335,7:00 AM - 18:00 PM,24,Yes,Open,Venkataraman Ganj,"Third Floor, Venkataraman Ganj, Meerut - 417419",21.836760105198188,80.26536511297289,2022-06-09 14:55:00,2024-09-25 22:08:18
782,Emerald Garden,"Cafe, Lebanese, Street Food",1614,9823490609,12:00 AM - 22:00 PM,25,Yes,Open,Yogi Street,"Third Floor, Yogi Street, Rajkot - 758564",31.89550946084838,71.20198297926265,2023-07-06 16:45:59,2025-02-13 04:37:10
783,Taste Kitchen,Italian,1871,9117056653,12:00 AM - 18:00 PM,25,Yes,Open,Dyal Chowk,"Ground Floor, Dyal Chowk, Rajkot - 758564",14.509500825767383,87.21819297964984,2022-09-22 05:06:36,2024-04-08 02:07:46
784,Diamond Cafe,"Ice Cream, Mexican",376,9423108101,10:00 AM - 18:00 PM,25,Yes,Open,Roy,"Third Floor, Roy, Rajkot - 758564",20.718873359538996,72.0248992982679,2022-05-06 05:40:00,2023-09-18 09:56:07
785,Ruby Restaurant,"Fast Food, Cafe, Pizza",240,9582664425,11:00 AM - 18:00 PM,25,Yes,Open,Narasimhan Path,"First Floor, Narasimhan Path, Rajkot - 758564",17.009077079798054,92.38081927006013,2022-03-26 21:06:19,2022-07-27 20:01:50
786,Blue Kitchen,"North Indian, Italian",1491,9865677581,10:00 AM - 20:00 PM,25,No,Closed,Buch Path,"Third Floor, Buch Path, Rajkot - 758564",29.922686750418762,85.71121916899303,2023-04-23 01:46:53,2024-03-18 05:02:26
787,Golden Diner,Cafe,1018,9621946930,11:00 AM - 21:00 PM,25,Yes,Open,Chaudhari Street," Chaudhari Street, Rajkot - 758564",35.710203854867096,94.53983820912597,2023-04-22 17:19:25,2023-08-27 19:33:48
788,Pearl Bites,South Indian,1281,9120422206,10:00 AM - 21:00 PM,25,Yes,Open,Nadkarni Nagar,"Second Floor, Nadkarni Nagar, Rajkot - 758564",24.555066006291725,76.34708526277277,2023-03-30 18:54:24,2023-09-13 07:51:26
789,Diamond Grill,"Italian, Cafe",1475,9793830293,9:00 AM - 20:00 PM,25,Yes,Open,Madan Chowk,"Third Floor, Madan Chowk, Rajkot - 758564",9.007562201551616,76.9227078105008,2022-11-27 03:34:13,2023-09-08 03:26:40
790,Flavors Bites,"Fast Food, Thai",1239,9335903593,11:00 AM - 22:00 PM,25,No,Closed,Deo Zila,"Second Floor, Deo Zila, Rajkot - 758564",35.31467942283544,93.06610574612347,2023-07-04 01:39:42,2024-11-14 17:38:08
791,Emerald House,"Continental, Lebanese",1680,9863844029,10:00 AM - 20:00 PM,25,Yes,Open,Mall Road,"Second Floor, Mall Road, Rajkot - 758564",31.642401780127628,91.53300693348336,2023-02-01 14:41:49,2023-05-16 02:17:03
792,Pearl Restaurant,"Mexican, Lebanese, Chinese",1566,9618498938,8:00 AM - 18:00 PM,25,Yes,Open,Patil Chowk,"First Floor, Patil Chowk, Rajkot - 758564",12.964371556698314,82.75190273322762,2023-09-02 21:02:32,2024-09-30 13:25:44
793,Crystal Grill,"Lebanese, Thai",628,9697892214,7:00 AM - 17:00 PM,25,Yes,Open,Natarajan,"Second Floor, Natarajan, Rajkot - 758564",34.122458323952515,78.89360262659409,2022-09-07 14:24:18,2024-05-13 16:22:21
794,Taste Restaurant,"South Indian, Chinese, Mughlai",1081,9222373596,11:00 AM - 18:00 PM,25,Yes,Open,Natt,"Ground Floor, Natt, Rajkot - 758564",24.809858302351778,82.58572925411777,2023-06-25 19:10:35,2023-08-26 12:18:15
795,Green Corner,"South Indian, Ice Cream",747,9262326542,12:00 AM - 23:00 PM,25,Yes,Open,Pandit," Pandit, Rajkot - 758564",26.045252948619336,71.67325475452736,2023-07-10 14:55:41,2024-12-19 08:17:57
796,Royal Hub,"Fast Food, Italian",416,9939292867,11:00 AM - 21:00 PM,25,Yes,Open,Goda Street,"Ground Floor, Goda Street, Rajkot - 758564",32.449418658198475,69.89822743224784,2023-12-25 06:43:07,2024-11-21 03:48:54
797,Spice Restaurant,"Italian, Mexican, Street Food",521,9882059080,9:00 AM - 22:00 PM,25,No,Closed,Randhawa Road,"Third Floor, Randhawa Road, Rajkot - 758564",30.649368947537106,82.92906306210426,2022-10-15 05:19:31,2023-12-07 06:27:50
798,Pearl Bistro,Street Food,885,9979567192,8:00 AM - 17:00 PM,25,Yes,Open,Bahri Street,"First Floor, Bahri Street, Rajkot - 758564",21.221967058728566,80.56965789542504,2023-05-28 01:03:25,2023-10-03 10:09:30
799,Crystal Kitchen,Cafe,899,9407904380,11:00 AM - 18:00 PM,25,Yes,Open,Rout,"Ground Floor, Rout, Rajkot - 758564",16.167656374537508,89.11895270161949,2023-07-21 20:46:19,2023-09-07 03:53:55
800,Blue Eatery,"Thai, Continental, Bakery",1063,9945266468,8:00 AM - 18:00 PM,25,No,Closed,Baria Nagar,"Third Floor, Baria Nagar, Rajkot - 758564",20.471555027411775,80.3857810686511,2022-11-14 06:31:32,2024-08-23 01:51:21
801,Red Junction,"Street Food, North Indian, Fast Food",498,9926944269,7:00 AM - 22:00 PM,25,Yes,Open,Gade Road," Gade Road, Rajkot - 758564",35.95437093698808,71.12041802487201,2022-09-24 03:58:35,2024-05-17 10:18:16
802,Green Grill,Beverages,325,9522266433,7:00 AM - 22:00 PM,25,Yes,Open,Rattan,"First Floor, Rattan, Rajkot - 758564",34.75332504195774,70.35047063353863,2023-12-27 03:13:25,2024-06-02 11:57:47
803,Diamond Palace,"Bakery, Lebanese, Beverages",1023,9831079302,12:00 AM - 21:00 PM,25,Yes,Open,Chaudhari Nagar,"Second Floor, Chaudhari Nagar, Rajkot - 758564",29.469290480664128,77.65599899819897,2022-09-01 08:43:06,2024-12-30 14:05:16
804,Green Kitchen,"Bakery, Continental",1634,9533725200,10:00 AM - 22:00 PM,25,Yes,Open,Bhatia Ganj,"First Floor, Bhatia Ganj, Rajkot - 758564",34.31732893509581,86.52546888185405,2022-12-10 01:04:07,2023-10-04 14:27:18
805,Silver House,"Street Food, Desserts",1788,9311844701,9:00 AM - 17:00 PM,25,Yes,Open,Gour Nagar,"Ground Floor, Gour Nagar, Rajkot - 758564",24.09305798535938,79.83431553543781,2023-10-31 02:10:27,2024-04-29 04:26:05
806,Emerald Palace,Bakery,1307,9404865220,8:00 AM - 17:00 PM,25,Yes,Open,Acharya Marg," Acharya Marg, Rajkot - 758564",24.51214685974844,83.58413894904582,2024-02-16 04:53:05,2024-12-16 20:57:08
807,Crystal House,North Indian,257,9955341340,11:00 AM - 21:00 PM,25,No,Closed,Chaudhary Zila,"Second Floor, Chaudhary Zila, Rajkot - 758564",15.447121550895915,90.80220482295414,2022-05-20 19:10:10,2023-01-20 01:09:35
808,Emerald Grill,"Italian, South Indian, Street Food",731,9773224887,11:00 AM - 19:00 PM,25,No,Closed,Purohit Zila,"Ground Floor, Purohit Zila, Rajkot - 758564",9.79379988976978,87.28497707303869,2022-03-26 05:42:38,2022-06-30 00:43:19
809,Spice Bites,"Pizza, North Indian",1128,9463977316,8:00 AM - 23:00 PM,25,Yes,Open,Kalla," Kalla, Rajkot - 758564",24.91543901613128,94.23337553491257,2023-11-13 13:31:23,2024-12-27 11:17:55
810,Diamond House,"Burger, Thai, Street Food",812,9405517657,12:00 AM - 23:00 PM,25,Yes,Open,Mody Chowk," Mody Chowk, Rajkot - 758564",28.035067019515985,89.09472044655946,2023-02-12 20:44:37,2023-02-12 23:50:53
811,Golden Palace,Italian,871,9654535921,11:00 AM - 18:00 PM,25,No,Closed,Ben Road,"Second Floor, Ben Road, Rajkot - 758564",21.66584005401466,72.88409538654487,2022-12-28 14:06:13,2023-05-07 05:21:52
812,Blue Junction,"Chinese, Burger",327,9556218652,8:00 AM - 20:00 PM,25,Yes,Open,Panchal Nagar,"First Floor, Panchal Nagar, Rajkot - 758564",21.42799134164842,79.2433498756832,2022-06-20 17:52:41,2023-04-09 23:21:46
813,Golden Grill,"Ice Cream, Bakery, Desserts",1985,9383138961,11:00 AM - 20:00 PM,25,Yes,Open,Vala Ganj,"Third Floor, Vala Ganj, Rajkot - 758564",37.49814384617161,88.37145994775791,2022-06-29 21:58:49,2023-02-05 21:08:26
814,Red Palace,"Mediterranean, Continental",1235,9236498330,10:00 AM - 22:00 PM,25,No,Closed,Sanghvi Chowk,"Third Floor, Sanghvi Chowk, Rajkot - 758564",12.178047489125493,88.8141797509152,2022-07-25 07:26:45,2024-01-14 23:00:36
815,Pearl Table,Mexican,1132,9608261670,7:00 AM - 22:00 PM,25,Yes,Open,Sharma Street,"First Floor, Sharma Street, Rajkot - 758564",35.966831182864155,79.24443030256376,2022-04-26 11:07:46,2024-10-02 14:53:20
816,Spice Garden,"Italian, Burger",956,9713927729,9:00 AM - 17:00 PM,25,Yes,Open,Radhakrishnan Street," Radhakrishnan Street, Rajkot - 758564",12.876491712317412,79.3053929619908,2022-05-03 19:15:48,2024-05-21 14:14:23
817,Green Diner,"Cafe, North Indian",1820,9253404845,8:00 AM - 23:00 PM,25,Yes,Open,Tailor Circle," Tailor Circle, Rajkot - 758564",20.715303473328134,95.44622970805258,2023-12-24 00:46:13,2025-03-03 01:26:34
818,Urban Hub,"Mexican, Mediterranean",1877,9894204228,10:00 AM - 17:00 PM,25,Yes,Open,Balay Road,"Ground Floor, Balay Road, Rajkot - 758564",24.388089148555316,70.62896757834164,2023-12-02 03:20:53,2024-05-17 17:37:14
819,Royal Grill,"Pizza, Lebanese",1358,9585733343,9:00 AM - 23:00 PM,25,Yes,Open,Chawla Zila,"Third Floor, Chawla Zila, Rajkot - 758564",22.27664441441172,89.25695629307377,2023-09-01 03:35:33,2025-03-01 07:34:09
820,Silver Restaurant,Bakery,1503,9594926438,10:00 AM - 22:00 PM,25,Yes,Open,Choudhary Chowk,"Third Floor, Choudhary Chowk, Rajkot - 758564",12.750291655192449,89.48052165683303,2023-05-11 16:16:30,2023-10-05 16:06:36
821,Spice Corner,"Burger, Beverages, Desserts",676,9524554436,9:00 AM - 21:00 PM,25,Yes,Open,Das Ganj,"Ground Floor, Das Ganj, Rajkot - 758564",36.37592116875172,94.11073236391243,2022-11-13 15:35:50,2025-02-16 15:22:56
822,Emerald Diner,"Chinese, Mediterranean, North Indian",1371,9776574610,12:00 AM - 19:00 PM,25,Yes,Open,Keer Nagar," Keer Nagar, Rajkot - 758564",27.238662585723574,87.08375011399033,2023-02-24 04:00:44,2023-09-22 08:37:56
823,Flavors Garden,"Pizza, South Indian, Bakery",587,9905906132,10:00 AM - 21:00 PM,26,Yes,Open,Kaur Nagar,"Ground Floor, Kaur Nagar, Varanasi - 489201",11.91226875201634,95.42799067523023,2023-07-21 07:29:16,2024-01-26 20:10:25
824,Taste Kitchen,"Mexican, Thai",1899,9857651237,11:00 AM - 20:00 PM,26,Yes,Open,Rout Path,"Ground Floor, Rout Path, Varanasi - 489201",31.962093904461568,86.02570514379673,2023-11-02 14:19:05,2023-12-06 04:50:50
825,Blue Garden,Cafe,1965,9124978726,9:00 AM - 20:00 PM,26,Yes,Open,Buch Street,"First Floor, Buch Street, Varanasi - 489201",20.516143565643297,93.24296211802658,2024-03-01 14:16:37,2024-11-05 03:04:37
826,Green Grill,"Chinese, Italian",403,9681731069,8:00 AM - 19:00 PM,26,No,Closed,Rana Chowk,"First Floor, Rana Chowk, Varanasi - 489201",13.73393264608228,90.63509893908274,2023-10-18 15:38:48,2023-10-20 00:56:09
827,Taste Diner,"Mediterranean, South Indian",1458,9449278231,8:00 AM - 17:00 PM,26,Yes,Open,Palla Path,"Ground Floor, Palla Path, Varanasi - 489201",17.10231063802719,71.5191473658173,2022-05-26 23:38:54,2022-12-28 09:38:10
828,Taste Grill,"Japanese, Desserts",1895,9229886539,7:00 AM - 18:00 PM,26,Yes,Open,Naik Road,"First Floor, Naik Road, Varanasi - 489201",30.362305177990606,85.43113014401362,2022-03-12 01:22:35,2024-01-01 17:38:50
829,Red Table,"Desserts, Italian, Japanese",324,9441811154,10:00 AM - 21:00 PM,26,Yes,Open,Verma Path,"Third Floor, Verma Path, Varanasi - 489201",10.31137978835261,69.52527879948875,2023-10-13 17:21:34,2024-06-05 23:53:02
830,Diamond Cafe,Japanese,1334,9729398143,12:00 AM - 17:00 PM,26,Yes,Open,Kapadia Nagar,"First Floor, Kapadia Nagar, Varanasi - 489201",30.678966276328694,87.30177847383816,2022-08-18 22:17:52,2023-04-14 22:23:53
831,Taste Diner,"Beverages, Fast Food, Chinese",1933,9782683973,11:00 AM - 18:00 PM,26,Yes,Open,Goswami Zila,"First Floor, Goswami Zila, Varanasi - 489201",19.300512437379663,96.83056382649971,2022-11-29 13:03:47,2024-07-06 08:40:38
832,Crystal Cafe,"Beverages, Ice Cream, Fast Food",285,9101074879,10:00 AM - 23:00 PM,26,Yes,Open,Golla Marg," Golla Marg, Varanasi - 489201",16.846084081152963,96.45293550512751,2023-12-21 23:03:58,2024-12-26 12:33:45
833,Royal Kitchen,"Japanese, Burger",1919,9830142077,10:00 AM - 19:00 PM,26,Yes,Open,Loke Street,"First Floor, Loke Street, Varanasi - 489201",25.486647660642703,83.26987643675088,2023-06-04 19:48:51,2024-08-24 22:23:39
834,Royal Restaurant,"Ice Cream, Pizza, Chinese",815,9196330859,10:00 AM - 22:00 PM,26,Yes,Open,Das Street,"Ground Floor, Das Street, Varanasi - 489201",32.65054474828979,89.40085645569471,2022-10-08 23:33:46,2024-07-06 03:44:02
835,Urban Hub,"Mexican, Bakery",1842,9441776251,12:00 AM - 19:00 PM,26,Yes,Open,Balakrishnan Marg,"Second Floor, Balakrishnan Marg, Varanasi - 489201",37.005498158772774,88.90637937802897,2022-08-25 22:38:16,2025-02-14 04:16:10
836,Urban Cafe,"Mughlai, Burger, Mexican",1141,9743722897,9:00 AM - 17:00 PM,26,Yes,Open,Mallick,"First Floor, Mallick, Varanasi - 489201",27.27614412404543,68.75845651016282,2023-07-30 02:31:12,2023-12-31 14:49:56
837,Red Kitchen,Mediterranean,1046,9696775664,12:00 AM - 22:00 PM,26,No,Closed,Mallick Marg,"Third Floor, Mallick Marg, Varanasi - 489201",30.66398505173251,84.06365300317702,2022-04-07 06:35:23,2022-12-28 02:05:40
838,Crystal Hub,"Chinese, Ice Cream, North Indian",1904,9976234101,12:00 AM - 20:00 PM,26,Yes,Open,Arya Nagar,"Ground Floor, Arya Nagar, Varanasi - 489201",18.70744618463173,91.904904611003,2022-11-24 17:32:50,2025-01-19 11:16:00
839,Pearl Garden,"Desserts, Mediterranean",1918,9924597047,12:00 AM - 17:00 PM,26,Yes,Open,Agarwal Ganj,"Ground Floor, Agarwal Ganj, Varanasi - 489201",21.910621926322836,95.42987610071815,2023-04-01 21:57:35,2023-09-08 09:46:35
840,Red Kitchen,North Indian,1753,9401865849,12:00 AM - 22:00 PM,26,Yes,Open,Basu Nagar,"Second Floor, Basu Nagar, Varanasi - 489201",13.992140950463877,92.00481752651773,2023-03-15 01:55:26,2024-12-15 22:16:37
841,Diamond Diner,"Thai, Burger, Cafe",943,9139509449,9:00 AM - 20:00 PM,26,Yes,Open,Dhingra Nagar," Dhingra Nagar, Varanasi - 489201",14.50532058334614,74.29827796929123,2023-07-12 07:37:16,2024-02-18 01:57:14
842,Pearl House,"Italian, Japanese",1365,9637220565,10:00 AM - 18:00 PM,26,Yes,Open,Sundaram Path," Sundaram Path, Varanasi - 489201",14.05809150686325,89.79316332638962,2022-04-18 14:16:10,2025-03-02 06:00:04
843,Diamond House,"Pizza, Mediterranean, Chinese",1404,9237703513,12:00 AM - 17:00 PM,26,Yes,Open,Hayre Ganj,"First Floor, Hayre Ganj, Varanasi - 489201",15.981034836620474,84.97073894905988,2024-02-27 12:27:50,2025-01-05 05:25:54
844,Flavors Hub,"Japanese, Mexican, North Indian",1619,9827711835,11:00 AM - 21:00 PM,26,No,Closed,Gulati Road,"Second Floor, Gulati Road, Varanasi - 489201",28.275866326357324,93.91256027526849,2023-02-08 16:28:56,2024-10-21 18:32:24
845,Blue House,"South Indian, Mughlai, Beverages",1929,9536879666,9:00 AM - 17:00 PM,27,Yes,Open,Pandya Chowk," Pandya Chowk, Srinagar - 848797",22.024332446387277,79.0200211205906,2022-04-01 19:10:46,2025-01-08 11:50:33
846,Crystal Kitchen,"Thai, South Indian, Japanese",1060,9671671189,10:00 AM - 19:00 PM,27,Yes,Open,Johal Zila,"Ground Floor, Johal Zila, Srinagar - 848797",19.842279431838975,78.25585102763507,2024-02-03 07:19:36,2025-02-25 17:26:00
847,Ruby Garden,Thai,1612,9555073531,7:00 AM - 18:00 PM,27,Yes,Open,Rattan Road,"First Floor, Rattan Road, Srinagar - 848797",13.202861997584694,77.57350723590105,2023-02-14 21:42:30,2023-05-19 08:46:49
848,Diamond House,North Indian,1182,9563801642,7:00 AM - 21:00 PM,27,No,Closed,Sangha Ganj,"Second Floor, Sangha Ganj, Srinagar - 848797",32.942821443915044,75.75623431189992,2023-07-11 09:50:22,2024-09-27 02:56:24
849,Red Cafe,"South Indian, Mughlai",1264,9952670321,8:00 AM - 17:00 PM,27,Yes,Open,Buch Path," Buch Path, Srinagar - 848797",26.491343423761883,90.51501418673544,2023-05-02 03:42:09,2025-03-02 20:42:43
850,Diamond Bites,"Italian, Chinese, South Indian",268,9505224939,9:00 AM - 23:00 PM,27,Yes,Open,Mody Ganj,"Ground Floor, Mody Ganj, Srinagar - 848797",31.253270200819117,70.47016376808848,2023-09-09 03:53:45,2024-04-24 18:38:45
851,Crystal Bites,Lebanese,1450,9772361249,10:00 AM - 17:00 PM,27,Yes,Open,Parmar,"Ground Floor, Parmar, Srinagar - 848797",28.184882158257565,84.66681737333835,2022-04-08 00:37:12,2023-05-13 02:59:59
852,Urban Junction,"Desserts, Italian",1464,9907414505,10:00 AM - 18:00 PM,27,Yes,Open,Pingle Ganj," Pingle Ganj, Srinagar - 848797",31.39426440942244,86.5154328663112,2023-11-22 04:31:06,2024-12-19 11:10:44
853,Red Grill,"Beverages, Italian",895,9798921553,12:00 AM - 23:00 PM,27,Yes,Open,Balasubramanian Circle,"Ground Floor, Balasubramanian Circle, Srinagar - 848797",21.65904149042529,78.06992924796099,2023-08-02 06:00:55,2024-02-17 09:18:28
854,Flavors Bistro,North Indian,1418,9865899399,7:00 AM - 21:00 PM,27,Yes,Open,Halder Nagar,"First Floor, Halder Nagar, Srinagar - 848797",34.8076037610903,72.29677542780887,2023-04-08 18:10:40,2024-10-07 16:33:49
855,Golden Diner,"Beverages, Cafe",1684,9766633565,10:00 AM - 18:00 PM,27,Yes,Open,Suresh,"First Floor, Suresh, Srinagar - 848797",12.420043013044797,69.95822100249696,2022-11-05 09:38:43,2022-11-25 21:29:15
856,Taste Diner,"Beverages, Bakery, Street Food",837,9726706507,11:00 AM - 23:00 PM,27,Yes,Open,Sibal,"First Floor, Sibal, Srinagar - 848797",12.704344628081426,77.51265453342391,2023-01-02 17:45:17,2025-01-16 22:36:12
857,Green Diner,"North Indian, Bakery",1401,9806175094,12:00 AM - 18:00 PM,27,Yes,Open,Nanda Path,"Ground Floor, Nanda Path, Srinagar - 848797",15.33171077972315,92.08769714641753,2022-08-18 20:53:05,2024-01-21 19:59:32
858,Golden Junction,Beverages,904,9309816802,8:00 AM - 22:00 PM,27,Yes,Open,Kunda Zila,"First Floor, Kunda Zila, Srinagar - 848797",31.32970316706144,78.45130742085055,2023-11-04 18:46:02,2024-07-05 07:14:37
859,Diamond Bites,"Fast Food, Mughlai, Pizza",1461,9421726973,10:00 AM - 19:00 PM,27,Yes,Open,Trivedi Nagar,"First Floor, Trivedi Nagar, Srinagar - 848797",11.461558577907242,93.7128114061908,2022-06-29 06:44:56,2024-09-16 20:32:41
860,Ruby Kitchen,"Thai, North Indian",1508,9339471365,12:00 AM - 18:00 PM,27,Yes,Open,Wagle,"Third Floor, Wagle, Srinagar - 848797",26.6184645132992,75.52399358842749,2022-04-28 20:24:38,2023-05-23 14:24:32
861,Emerald Corner,"Desserts, Mexican",1019,9297831034,7:00 AM - 19:00 PM,27,Yes,Open,Deol Circle,"Ground Floor, Deol Circle, Srinagar - 848797",10.552949780600446,69.55700215724443,2023-05-03 19:14:44,2024-03-16 06:54:13
862,Spice Restaurant,"Fast Food, Mexican",1492,9728875974,9:00 AM - 17:00 PM,27,Yes,Open,Choudhury Ganj,"Ground Floor, Choudhury Ganj, Srinagar - 848797",14.21438780260451,76.81108023838614,2023-10-18 06:35:33,2024-02-26 02:53:16
863,Flavors Hub,"Mediterranean, Mughlai",1935,9695395166,8:00 AM - 18:00 PM,27,Yes,Open,Saini Chowk,"First Floor, Saini Chowk, Srinagar - 848797",9.027567219298039,92.7642645614152,2022-07-31 11:51:27,2022-11-26 10:23:15
864,Ruby Bistro,Continental,976,9803160442,7:00 AM - 19:00 PM,27,Yes,Open,Dash Path,"First Floor, Dash Path, Srinagar - 848797",17.308113438793626,75.55628058353992,2023-11-30 12:29:56,2024-10-04 02:29:56
865,Green House,Bakery,1836,9769159960,10:00 AM - 22:00 PM,28,Yes,Open,Padmanabhan Chowk,"Ground Floor, Padmanabhan Chowk, Aurangabad - 803384",11.860004933308224,93.90174514081059,2022-08-04 00:39:36,2022-09-07 11:30:44
866,Taste Corner,Mexican,1290,9506084357,12:00 AM - 19:00 PM,28,Yes,Open,Ahuja Road,"Second Floor, Ahuja Road, Aurangabad - 803384",25.906835548151825,96.59282297538132,2023-08-12 02:57:19,2025-02-11 08:21:22
867,Flavors Hub,Burger,1402,9303046903,11:00 AM - 19:00 PM,28,Yes,Open,Garde Street,"First Floor, Garde Street, Aurangabad - 803384",17.968273651729614,70.22054373823894,2022-07-14 13:08:15,2024-10-01 23:20:40
868,Crystal Diner,Bakery,1396,9625049703,8:00 AM - 22:00 PM,28,Yes,Open,Vyas Street,"Ground Floor, Vyas Street, Aurangabad - 803384",31.312224511381125,91.28297061840436,2024-01-25 22:31:05,2024-11-09 17:13:48
869,Silver Bistro,Bakery,994,9906710856,12:00 AM - 23:00 PM,28,Yes,Open,Chanda Circle," Chanda Circle, Aurangabad - 803384",19.32856987833055,83.51437705423557,2023-07-22 00:32:08,2023-08-19 03:16:55
870,Taste Eatery,"Street Food, Bakery, Cafe",1665,9631278888,10:00 AM - 19:00 PM,28,No,Closed,Sane Street," Sane Street, Aurangabad - 803384",20.10762525970253,94.9998381363029,2023-10-31 22:52:52,2024-03-13 01:16:39
871,Silver House,Mexican,649,9317970120,10:00 AM - 23:00 PM,28,Yes,Open,Panchal,"First Floor, Panchal, Aurangabad - 803384",19.960279282800382,77.43627248692812,2023-09-18 00:11:13,2024-12-01 14:29:09
872,Ruby Grill,"Mediterranean, Street Food, Japanese",1327,9191009197,8:00 AM - 23:00 PM,28,Yes,Open,Behl Zila,"Ground Floor, Behl Zila, Aurangabad - 803384",17.015402085926794,83.5123315717091,2023-05-04 10:32:59,2024-02-22 18:40:02
873,Flavors Garden,Fast Food,1249,9766928774,9:00 AM - 20:00 PM,28,Yes,Open,Gokhale Nagar,"Third Floor, Gokhale Nagar, Aurangabad - 803384",22.05248887113605,80.37560173640003,2024-02-13 11:21:56,2024-08-06 14:27:17
874,Crystal Bites,"Japanese, Desserts",250,9292807232,10:00 AM - 18:00 PM,28,Yes,Open,Rajan Chowk,"Second Floor, Rajan Chowk, Aurangabad - 803384",27.24436169725614,78.95210329955172,2022-10-19 20:02:33,2023-12-17 15:38:12
875,Spice Diner,"Bakery, Ice Cream, Chinese",1809,9396809027,8:00 AM - 17:00 PM,28,Yes,Open,Natt Zila,"Ground Floor, Natt Zila, Aurangabad - 803384",10.483381376556434,69.79293354741517,2022-07-06 08:40:32,2024-12-26 17:38:20
876,Flavors Eatery,Mughlai,712,9425038380,12:00 AM - 23:00 PM,28,Yes,Open,Devan,"Second Floor, Devan, Aurangabad - 803384",13.966759149765707,85.94517195144874,2022-05-27 02:48:57,2024-11-03 22:38:20
877,Taste Junction,"Ice Cream, Japanese, North Indian",1777,9421557922,9:00 AM - 23:00 PM,28,Yes,Open,Gupta Zila,"Second Floor, Gupta Zila, Aurangabad - 803384",31.267345019488012,80.22880808825059,2023-08-03 10:45:56,2024-10-04 11:04:26
878,Blue Junction,"North Indian, Cafe, Bakery",1758,9260289403,10:00 AM - 18:00 PM,28,Yes,Open,Baral,"First Floor, Baral, Aurangabad - 803384",29.521407990714927,74.69193184781977,2023-06-01 04:52:55,2024-02-20 19:04:45
879,Flavors Table,"Ice Cream, Fast Food, Pizza",897,9950312143,7:00 AM - 19:00 PM,28,Yes,Open,Basak Circle,"First Floor, Basak Circle, Aurangabad - 803384",20.920754844604634,95.59209515322911,2023-02-01 22:57:17,2023-08-19 11:08:24
880,Blue Cafe,"Fast Food, Ice Cream",261,9502331243,8:00 AM - 21:00 PM,28,Yes,Open,Tella Zila,"First Floor, Tella Zila, Aurangabad - 803384",17.322700520947105,89.76433449481723,2023-06-08 10:42:05,2023-10-14 04:50:31
881,Red Corner,"Street Food, Mughlai, Thai",1058,9557112668,12:00 AM - 23:00 PM,28,Yes,Open,Lalla,"Third Floor, Lalla, Aurangabad - 803384",30.674974154952075,88.41430622226443,2022-05-21 10:14:21,2022-11-10 23:34:34
882,Urban Eatery,"North Indian, Pizza, South Indian",484,9265024710,9:00 AM - 21:00 PM,28,Yes,Open,Dasgupta Zila," Dasgupta Zila, Aurangabad - 803384",35.08156410268581,85.08423786462302,2022-05-03 19:39:43,2023-05-21 17:34:53
883,Blue Grill,Desserts,330,9673904893,10:00 AM - 18:00 PM,28,Yes,Open,Brahmbhatt Chowk,"Third Floor, Brahmbhatt Chowk, Aurangabad - 803384",11.57223999799913,84.95965359034638,2022-11-07 12:03:54,2022-12-01 03:44:39
884,Red House,"Chinese, Mediterranean",413,9824652824,11:00 AM - 18:00 PM,28,Yes,Open,Kumer Road,"Ground Floor, Kumer Road, Aurangabad - 803384",32.533064983185504,85.92603970095449,2024-02-14 04:17:29,2025-02-05 00:31:05
885,Royal Restaurant,Chinese,990,9404746849,8:00 AM - 18:00 PM,28,Yes,Open,Bobal Road,"Second Floor, Bobal Road, Aurangabad - 803384",27.659440881850976,70.69791280165798,2022-05-31 10:20:58,2025-02-21 05:04:19
886,Royal Eatery,"North Indian, Mediterranean, Mughlai",1960,9541158894,10:00 AM - 18:00 PM,28,Yes,Open,Divan Nagar,"Ground Floor, Divan Nagar, Aurangabad - 803384",12.170819935682625,80.64569694700889,2023-04-17 09:07:49,2023-12-20 11:53:17
