MenuID,RestaurantID,ItemName,Description,Price,Category,Availability,ItemType,CreatedDate,ModifiedDate
11753,943,Mutton Curry,Traditional Indian Mutton Curry with rich flavors.,303,Main Course,True,Non-Veg,2022-07-04 21:30:36,2023-08-05 14:57:07
11754,943,Ras Malai,A popular Indian dish.,431,Desserts,True,Veg,2022-10-13 20:39:24,2023-12-23 20:09:32
11755,943,Buttermilk,Delicious and authentic Buttermilk.,152,Beverages,True,Veg,2023-07-15 01:07:14,2024-05-12 11:45:36
11756,944,Mysore Pak,A must-try Mysore Pak from India.,244,Desserts,True,Veg,2022-06-07 23:37:28,2023-12-29 10:25:12
11757,944,Butter Chicken,A must-try Butter Chicken from India.,454,Main Course,True,Non-Veg,2023-10-20 17:44:50,2024-09-11 09:39:48
11758,944,Falooda,Classic Falooda with a twist.,300,Beverages,True,Veg,2022-11-18 00:59:44,2024-05-21 06:52:32
11759,944,Rasgulla,Delicious and authentic Rasgulla.,348,Desserts,True,Veg,2022-11-24 01:01:26,2024-10-14 23:03:35
11760,944,Hara Bhara Kebab,Traditional Indian Hara Bhara Kebab with rich flavors.,442,Appetizers,True,Veg,2022-07-26 16:46:03,2023-11-16 12:33:43
11761,944,Prawn Skewers,Traditional Indian Prawn Skewers with rich flavors.,61,Appetizers,True,Non-Veg,2022-06-23 13:52:35,2024-07-23 03:31:37
11762,944,Nimbu Pani,A popular Indian dish.,193,Beverages,True,Veg,2023-10-29 17:40:01,2024-07-22 03:07:52
11763,944,Lassi,Traditional Indian Lassi with rich flavors.,421,Beverages,True,Veg,2023-05-11 06:26:21,2023-08-26 20:43:36
11764,944,Fish Fry,Delicious and authentic Fish Fry.,414,Appetizers,True,Non-Veg,2023-04-16 20:35:55,2024-02-22 15:03:04
11765,944,Seekh Kebab,Delicious and authentic Seekh Kebab.,312,Appetizers,True,Non-Veg,2023-03-19 10:36:48,2023-08-13 15:49:37
11766,944,Fish Curry,A popular Indian dish.,121,Main Course,True,Non-Veg,2022-08-31 08:35:31,2022-11-21 16:29:10
11767,944,Chicken Tikka,Traditional Indian Chicken Tikka with rich flavors.,95,Appetizers,True,Non-Veg,2022-06-14 22:44:10,2023-08-09 11:20:30
11768,945,Fish Curry,Delicious and authentic Fish Curry.,52,Main Course,True,Non-Veg,2022-05-06 17:59:32,2023-01-25 08:27:07
11769,945,Rogan Josh,Delicious and authentic Rogan Josh.,82,Main Course,True,Non-Veg,2024-01-18 23:23:27,2024-08-05 10:52:27
11770,945,Fish Fry,A must-try Fish Fry from India.,181,Appetizers,True,Non-Veg,2023-03-20 12:43:31,2024-04-08 07:00:02
11771,945,Nimbu Pani,Classic Nimbu Pani with a twist.,342,Beverages,True,Veg,2023-12-30 05:41:05,2024-12-02 21:11:56
11772,945,Spring Rolls,Traditional Indian Spring Rolls with rich flavors.,214,Appetizers,True,Veg,2022-06-04 23:58:13,2025-01-27 04:05:00
11773,945,Chole Bhature,A must-try Chole Bhature from India.,308,Main Course,True,Veg,2022-12-26 01:23:15,2023-05-06 22:25:53
11774,945,Butter Chicken,Traditional Indian Butter Chicken with rich flavors.,363,Main Course,True,Non-Veg,2024-01-05 18:09:11,2024-08-09 17:17:52
11775,945,Coconut Water,A must-try Coconut Water from India.,409,Beverages,True,Veg,2023-07-21 03:02:52,2024-08-16 14:31:53
11776,945,Ras Malai,A must-try Ras Malai from India.,328,Desserts,True,Veg,2023-10-18 01:30:58,2024-12-25 11:52:07
11777,945,Kulfi,A popular Indian dish.,472,Desserts,True,Veg,2023-09-13 23:57:08,2023-10-23 14:50:55
11778,945,Cold Coffee,A popular Indian dish.,157,Beverages,True,Veg,2022-09-25 21:56:32,2024-11-02 00:28:32
11779,945,Mutton Curry,Classic Mutton Curry with a twist.,207,Main Course,True,Non-Veg,2023-07-12 08:24:23,2024-09-09 20:25:19
11780,945,Lassi,Classic Lassi with a twist.,71,Beverages,True,Veg,2023-06-12 10:04:11,2023-06-15 17:25:28
11781,945,Biryani,Classic Biryani with a twist.,152,Main Course,True,Non-Veg,2023-05-25 04:48:47,2024-02-14 13:59:28
11782,945,Chicken Wings,A popular Indian dish.,200,Appetizers,True,Non-Veg,2022-04-05 01:34:37,2022-09-09 19:09:20
11783,946,Butter Chicken,Delicious and authentic Butter Chicken.,266,Main Course,True,Non-Veg,2022-10-20 12:46:38,2023-01-14 04:48:33
11784,946,Hara Bhara Kebab,Traditional Indian Hara Bhara Kebab with rich flavors.,388,Appetizers,True,Veg,2022-12-30 20:45:45,2023-08-16 00:11:37
11785,946,Sandesh,Delicious and authentic Sandesh.,153,Desserts,True,Veg,2023-10-13 08:33:38,2024-04-21 05:00:44
11786,946,Jalebi,Traditional Indian Jalebi with rich flavors.,110,Desserts,True,Veg,2023-05-15 16:34:25,2024-07-15 00:31:08
11787,946,Buttermilk,A popular Indian dish.,154,Beverages,True,Veg,2023-12-01 01:39:52,2025-02-07 19:35:32
11788,946,Gulab Jamun,A must-try Gulab Jamun from India.,106,Desserts,True,Veg,2023-09-01 19:42:44,2024-02-03 13:55:58
11789,946,Pani Puri,Delicious and authentic Pani Puri.,370,Snacks,True,Veg,2022-09-05 15:48:31,2024-12-31 09:49:13
11790,946,Bhel Puri,A must-try Bhel Puri from India.,393,Snacks,True,Veg,2022-12-11 03:29:48,2025-02-19 19:35:37
11791,946,Aloo Tikki,Classic Aloo Tikki with a twist.,134,Appetizers,True,Veg,2022-12-26 12:06:25,2023-03-26 00:43:08
11792,946,Paneer Butter Masala,Classic Paneer Butter Masala with a twist.,242,Main Course,True,Veg,2023-10-19 14:49:32,2024-02-10 08:38:22
11793,947,Bhel Puri,Delicious and authentic Bhel Puri.,388,Snacks,True,Veg,2023-09-22 22:39:10,2024-11-01 23:49:46
11794,947,Chicken Wings,Delicious and authentic Chicken Wings.,128,Appetizers,True,Non-Veg,2023-01-14 00:22:08,2023-06-11 15:32:41
11795,947,Mutton Curry,Classic Mutton Curry with a twist.,173,Main Course,True,Non-Veg,2022-07-27 08:12:40,2022-12-10 03:57:11
11796,947,Falooda,A must-try Falooda from India.,53,Beverages,True,Veg,2023-05-05 12:30:54,2024-06-12 08:22:40
11797,947,Rogan Josh,A must-try Rogan Josh from India.,361,Main Course,True,Non-Veg,2022-11-15 19:03:25,2024-12-30 15:46:55
11798,947,Jalebi,Traditional Indian Jalebi with rich flavors.,266,Desserts,True,Veg,2023-08-06 13:11:01,2023-10-28 17:38:03
11799,947,Kulfi,Delicious and authentic Kulfi.,85,Desserts,True,Veg,2022-03-28 13:02:14,2022-07-02 19:50:31
11800,947,Vada Pav,Traditional Indian Vada Pav with rich flavors.,199,Snacks,True,Veg,2024-02-17 09:08:13,2024-05-05 06:49:34
11801,947,Nimbu Pani,Classic Nimbu Pani with a twist.,250,Beverages,True,Veg,2022-11-19 15:17:52,2024-07-31 23:42:50
11802,947,Fish Curry,Classic Fish Curry with a twist.,409,Main Course,True,Non-Veg,2023-07-23 16:42:14,2024-10-31 00:37:21
11803,947,Fruit Juice,Delicious and authentic Fruit Juice.,389,Beverages,True,Veg,2024-01-26 20:11:38,2024-02-23 02:53:38
11804,947,Chole Bhature,Classic Chole Bhature with a twist.,409,Main Course,True,Veg,2023-08-24 10:37:03,2023-10-19 01:06:36
11805,947,Sandesh,A popular Indian dish.,79,Desserts,True,Veg,2023-11-16 20:02:59,2024-09-08 09:30:07
11806,948,Seekh Kebab,Traditional Indian Seekh Kebab with rich flavors.,368,Appetizers,True,Non-Veg,2023-03-16 16:13:46,2023-08-09 01:53:46
11807,948,Fish Fry,Traditional Indian Fish Fry with rich flavors.,55,Appetizers,True,Non-Veg,2023-08-28 01:44:40,2023-09-02 19:19:41
11808,948,Pav Bhaji,Classic Pav Bhaji with a twist.,379,Snacks,True,Veg,2023-01-16 01:39:24,2023-05-07 19:55:28
11809,948,Aloo Tikki,Classic Aloo Tikki with a twist.,395,Appetizers,True,Veg,2023-06-02 07:46:01,2024-06-29 19:36:03
11810,948,Mysore Pak,A popular Indian dish.,316,Desserts,True,Veg,2022-11-04 11:01:58,2023-05-14 17:20:10
11811,948,Falooda,A popular Indian dish.,364,Beverages,True,Veg,2022-09-03 18:34:13,2023-01-27 12:03:30
11812,948,Jalebi,Classic Jalebi with a twist.,377,Desserts,True,Veg,2023-06-26 03:40:54,2024-02-19 07:29:59
11813,948,Samosa,A must-try Samosa from India.,485,Appetizers,True,Veg,2023-12-14 18:32:51,2024-07-23 14:55:00
11814,948,Cold Coffee,A popular Indian dish.,159,Beverages,True,Veg,2023-12-01 01:56:04,2024-09-12 13:22:14
11815,948,Pani Puri,A must-try Pani Puri from India.,246,Snacks,True,Veg,2023-04-15 03:35:11,2024-09-15 16:09:01
11816,948,Kulfi,Classic Kulfi with a twist.,392,Desserts,True,Veg,2022-03-14 11:15:07,2022-12-20 00:02:18
11817,949,Biryani,Classic Biryani with a twist.,249,Main Course,True,Non-Veg,2024-01-27 06:54:01,2024-05-22 10:30:19
11818,949,Thandai,Classic Thandai with a twist.,344,Beverages,True,Veg,2022-10-21 09:10:56,2025-02-01 00:48:35
11819,949,Chole Bhature,Classic Chole Bhature with a twist.,235,Main Course,True,Veg,2023-12-24 02:54:52,2024-01-13 11:09:12
11820,949,Dhokla,Traditional Indian Dhokla with rich flavors.,428,Snacks,True,Veg,2024-01-28 07:37:03,2024-11-16 11:04:16
11821,949,Butter Chicken,Delicious and authentic Butter Chicken.,50,Main Course,True,Non-Veg,2022-09-07 18:47:35,2024-11-14 21:32:30
11822,949,Spring Rolls,Traditional Indian Spring Rolls with rich flavors.,205,Appetizers,True,Veg,2022-08-16 21:58:40,2023-05-27 20:35:57
11823,949,Peda,Traditional Indian Peda with rich flavors.,301,Desserts,True,Veg,2023-02-01 15:24:01,2024-03-25 14:28:33
11824,949,Pani Puri,Delicious and authentic Pani Puri.,278,Snacks,True,Veg,2022-05-12 04:54:58,2024-02-15 21:42:58
11825,949,Gulab Jamun,Traditional Indian Gulab Jamun with rich flavors.,103,Desserts,True,Veg,2022-05-16 08:12:43,2025-01-05 00:36:25
11826,949,Sev Puri,Delicious and authentic Sev Puri.,146,Snacks,True,Veg,2022-03-19 14:19:50,2022-10-03 10:44:11
11827,950,Dal Makhani,Delicious and authentic Dal Makhani.,419,Main Course,True,Veg,2023-06-09 16:34:47,2023-12-10 13:41:40
11828,950,Buttermilk,Traditional Indian Buttermilk with rich flavors.,365,Beverages,True,Veg,2023-05-14 03:45:35,2024-01-25 13:47:01
11829,950,Pav Bhaji,A popular Indian dish.,226,Snacks,True,Veg,2023-08-27 15:08:35,2023-12-17 18:25:56
11830,950,Sandesh,Classic Sandesh with a twist.,173,Desserts,True,Veg,2023-04-01 01:45:16,2025-02-28 14:51:21
11831,950,Bhel Puri,Delicious and authentic Bhel Puri.,156,Snacks,True,Veg,2023-10-02 03:23:58,2024-06-04 23:10:33
11832,950,Butter Chicken,Traditional Indian Butter Chicken with rich flavors.,104,Main Course,True,Non-Veg,2023-09-06 19:28:27,2023-11-19 09:05:13
11833,950,Aloo Tikki,A must-try Aloo Tikki from India.,117,Appetizers,True,Veg,2023-03-12 00:33:23,2024-04-13 11:23:04
11834,950,Pani Puri,Classic Pani Puri with a twist.,282,Snacks,True,Veg,2023-04-04 01:17:18,2024-08-15 09:33:44
11835,950,Fish Curry,Traditional Indian Fish Curry with rich flavors.,468,Main Course,True,Non-Veg,2022-10-21 02:21:04,2024-01-24 13:15:20
11836,950,Coconut Water,Traditional Indian Coconut Water with rich flavors.,108,Beverages,True,Veg,2023-09-24 01:55:11,2024-03-17 02:14:41
11837,950,Palak Paneer,A popular Indian dish.,287,Main Course,True,Veg,2023-06-08 18:47:05,2024-07-24 21:13:09
11838,950,Samosa,A must-try Samosa from India.,440,Appetizers,True,Veg,2022-10-04 10:26:28,2023-04-01 07:33:17
11839,950,Kachori,A popular Indian dish.,156,Snacks,True,Veg,2023-12-31 23:42:51,2024-06-16 04:37:05
11840,950,Chicken Tikka,A popular Indian dish.,228,Appetizers,True,Non-Veg,2023-03-10 13:56:35,2023-07-03 23:53:25
11841,950,Seekh Kebab,A must-try Seekh Kebab from India.,269,Appetizers,True,Non-Veg,2022-10-20 18:39:15,2024-09-16 09:27:24
11842,951,Aloo Chaat,Classic Aloo Chaat with a twist.,139,Snacks,True,Veg,2022-08-18 10:43:55,2022-12-25 02:40:59
11843,951,Chicken Tikka,A must-try Chicken Tikka from India.,196,Appetizers,True,Non-Veg,2023-05-21 06:12:42,2023-11-17 13:12:46
11844,951,Nimbu Pani,Delicious and authentic Nimbu Pani.,486,Beverages,True,Veg,2024-01-30 23:49:44,2024-09-13 00:03:29
11845,951,Chole Bhature,Traditional Indian Chole Bhature with rich flavors.,236,Main Course,True,Veg,2023-06-10 00:37:56,2023-07-27 21:43:12
11846,951,Dhokla,Classic Dhokla with a twist.,140,Snacks,True,Veg,2024-03-02 23:35:48,2024-05-21 21:20:19
11847,951,Kachori,Traditional Indian Kachori with rich flavors.,253,Snacks,True,Veg,2022-09-17 19:41:49,2023-02-21 13:12:02
11848,951,Paneer Butter Masala,Classic Paneer Butter Masala with a twist.,137,Main Course,True,Veg,2022-10-05 16:21:28,2024-09-16 14:09:21
11849,951,Pav Bhaji,Classic Pav Bhaji with a twist.,425,Snacks,True,Veg,2022-05-18 10:42:11,2023-05-11 14:04:29
11850,951,Pakora,Traditional Indian Pakora with rich flavors.,88,Snacks,True,Veg,2023-03-07 05:18:34,2023-04-01 13:31:26
11851,951,Mysore Pak,Traditional Indian Mysore Pak with rich flavors.,156,Desserts,True,Veg,2023-01-18 07:57:08,2024-12-12 05:45:13
11852,951,Aam Panna,A popular Indian dish.,436,Beverages,True,Veg,2023-11-04 11:41:53,2024-10-07 20:52:47
11853,951,Thandai,A popular Indian dish.,228,Beverages,True,Veg,2024-02-13 10:46:25,2024-09-01 07:49:36
11854,951,Fruit Juice,Classic Fruit Juice with a twist.,231,Beverages,True,Veg,2023-11-26 02:31:03,2024-01-22 18:25:41
11855,952,Fruit Juice,A must-try Fruit Juice from India.,273,Beverages,True,Veg,2022-07-13 23:21:48,2022-12-22 09:04:16
11856,952,Falooda,Traditional Indian Falooda with rich flavors.,389,Beverages,True,Veg,2023-06-26 03:09:31,2024-05-05 04:09:25
11857,952,Mysore Pak,A must-try Mysore Pak from India.,420,Desserts,True,Veg,2023-07-05 19:41:53,2024-05-11 23:52:02
11858,952,Spring Rolls,Delicious and authentic Spring Rolls.,337,Appetizers,True,Veg,2023-03-14 18:53:46,2024-06-24 16:47:50
11859,952,Coconut Water,Delicious and authentic Coconut Water.,252,Beverages,True,Veg,2023-12-20 10:44:43,2023-12-20 13:07:50
11860,952,Aam Panna,Traditional Indian Aam Panna with rich flavors.,492,Beverages,True,Veg,2023-04-16 04:03:26,2024-08-29 10:11:22
11861,952,Rasgulla,Delicious and authentic Rasgulla.,241,Desserts,True,Veg,2022-06-24 12:43:40,2024-01-26 22:49:31
11862,952,Pav Bhaji,Traditional Indian Pav Bhaji with rich flavors.,365,Snacks,True,Veg,2023-09-03 16:10:04,2024-01-16 19:21:50
11863,952,Rogan Josh,A must-try Rogan Josh from India.,307,Main Course,True,Non-Veg,2023-11-05 21:42:55,2024-07-20 16:22:22
11864,952,Masala Chai,Traditional Indian Masala Chai with rich flavors.,496,Beverages,True,Veg,2023-04-01 00:35:35,2024-11-28 12:38:04
11865,952,Palak Paneer,Traditional Indian Palak Paneer with rich flavors.,243,Main Course,True,Veg,2022-04-18 02:30:02,2023-01-08 19:40:51
11866,952,Sev Puri,Classic Sev Puri with a twist.,232,Snacks,True,Veg,2022-06-23 21:08:40,2024-12-10 21:25:29
11867,952,Chicken Wings,Delicious and authentic Chicken Wings.,452,Appetizers,True,Non-Veg,2022-03-26 06:14:16,2022-08-02 00:40:42
11868,952,Gajar Halwa,A must-try Gajar Halwa from India.,479,Desserts,True,Veg,2022-08-24 20:28:36,2025-02-06 21:30:22
11869,953,Cold Coffee,Classic Cold Coffee with a twist.,410,Beverages,True,Veg,2022-08-29 03:28:49,2024-04-06 09:15:40
11870,953,Mutton Curry,Traditional Indian Mutton Curry with rich flavors.,66,Main Course,True,Non-Veg,2023-11-19 00:56:14,2024-10-11 05:02:36
11871,953,Rasgulla,A must-try Rasgulla from India.,122,Desserts,True,Veg,2023-05-21 22:14:31,2025-02-23 19:55:28
11872,953,Coconut Water,Delicious and authentic Coconut Water.,489,Beverages,True,Veg,2023-02-15 08:10:38,2024-03-23 21:56:13
11873,953,Butter Chicken,Classic Butter Chicken with a twist.,130,Main Course,True,Non-Veg,2022-06-14 12:38:50,2024-01-25 10:46:01
11874,953,Rogan Josh,A popular Indian dish.,106,Main Course,True,Non-Veg,2023-06-02 02:47:58,2024-08-31 21:46:09
11875,953,Chole Bhature,Classic Chole Bhature with a twist.,56,Main Course,True,Veg,2022-04-29 14:54:02,2024-04-16 22:55:55
11876,953,Fish Curry,Traditional Indian Fish Curry with rich flavors.,185,Main Course,True,Non-Veg,2023-12-03 13:38:21,2023-12-19 19:22:43
11877,953,Nimbu Pani,A must-try Nimbu Pani from India.,243,Beverages,True,Veg,2024-01-19 09:45:59,2024-09-08 04:43:32
11878,953,Paneer Butter Masala,Traditional Indian Paneer Butter Masala with rich flavors.,311,Main Course,True,Veg,2023-10-28 08:40:33,2024-09-30 18:50:27
11879,954,Sandesh,A must-try Sandesh from India.,372,Desserts,True,Veg,2022-04-29 06:16:23,2024-11-17 04:04:59
11880,954,Spring Rolls,Delicious and authentic Spring Rolls.,117,Appetizers,True,Veg,2023-08-24 06:53:53,2023-09-05 11:57:10
11881,954,Dhokla,Traditional Indian Dhokla with rich flavors.,239,Snacks,True,Veg,2022-06-02 03:04:13,2024-07-11 05:05:59
11882,954,Aloo Chaat,A popular Indian dish.,423,Snacks,True,Veg,2023-11-26 22:32:18,2024-01-30 04:38:43
11883,954,Vada Pav,A popular Indian dish.,219,Snacks,True,Veg,2023-10-03 21:12:44,2025-01-07 01:10:43
11884,954,Pakora,Classic Pakora with a twist.,361,Snacks,True,Veg,2022-12-06 13:41:59,2023-08-10 22:15:35
11885,954,Bhel Puri,A must-try Bhel Puri from India.,352,Snacks,True,Veg,2022-04-06 00:56:42,2024-12-16 09:39:52
11886,954,Jalebi,Traditional Indian Jalebi with rich flavors.,440,Desserts,True,Veg,2022-05-08 01:05:05,2023-11-23 18:52:39
11887,954,Pani Puri,A popular Indian dish.,331,Snacks,True,Veg,2023-02-20 21:04:52,2023-09-09 08:52:59
11888,954,Coconut Water,Delicious and authentic Coconut Water.,116,Beverages,True,Veg,2022-05-22 22:09:10,2023-02-05 08:12:24
11889,954,Prawn Skewers,Delicious and authentic Prawn Skewers.,83,Appetizers,True,Non-Veg,2022-10-01 15:38:52,2023-04-18 11:40:39
11890,954,Sev Puri,Traditional Indian Sev Puri with rich flavors.,436,Snacks,True,Veg,2022-08-30 10:31:19,2024-04-29 11:00:15
11891,954,Kachori,A popular Indian dish.,157,Snacks,True,Veg,2023-10-24 18:48:02,2023-11-09 13:13:28
11892,955,Prawn Skewers,Classic Prawn Skewers with a twist.,362,Appetizers,True,Non-Veg,2023-05-23 03:05:29,2025-01-12 11:04:15
11893,955,Samosa,Traditional Indian Samosa with rich flavors.,392,Appetizers,True,Veg,2023-01-07 05:10:05,2023-10-08 03:45:38
11894,955,Fish Fry,Traditional Indian Fish Fry with rich flavors.,359,Appetizers,True,Non-Veg,2023-11-15 16:49:28,2024-03-22 13:38:07
11895,955,Lassi,Classic Lassi with a twist.,385,Beverages,True,Veg,2023-05-18 13:47:03,2024-01-09 01:06:41
11896,955,Fruit Juice,Delicious and authentic Fruit Juice.,64,Beverages,True,Veg,2023-12-03 17:13:10,2024-05-26 13:54:13
11897,955,Sandesh,A must-try Sandesh from India.,237,Desserts,True,Veg,2022-06-21 09:10:45,2023-02-20 04:58:12
11898,955,Vada Pav,Traditional Indian Vada Pav with rich flavors.,394,Snacks,True,Veg,2023-08-03 07:04:49,2025-02-17 07:37:57
11899,955,Ras Malai,Classic Ras Malai with a twist.,426,Desserts,True,Veg,2023-07-27 17:32:29,2025-01-05 23:49:06
11900,955,Kheer,Delicious and authentic Kheer.,58,Desserts,True,Veg,2023-03-17 03:19:19,2024-08-14 10:34:11
11901,955,Gulab Jamun,Classic Gulab Jamun with a twist.,200,Desserts,True,Veg,2023-04-02 13:40:46,2023-08-07 08:05:19
11902,955,Chicken Wings,A popular Indian dish.,329,Appetizers,True,Non-Veg,2024-01-20 10:21:11,2025-01-23 14:01:47
11903,955,Coconut Water,Traditional Indian Coconut Water with rich flavors.,341,Beverages,True,Veg,2023-02-07 13:48:54,2023-12-18 12:20:11
11904,955,Seekh Kebab,Classic Seekh Kebab with a twist.,276,Appetizers,True,Non-Veg,2023-08-25 16:21:21,2023-12-13 06:52:26
11905,956,Ras Malai,Delicious and authentic Ras Malai.,411,Desserts,True,Veg,2022-05-29 00:33:08,2022-08-08 11:45:14
11906,956,Kulfi,Delicious and authentic Kulfi.,221,Desserts,True,Veg,2024-01-10 03:29:17,2024-12-24 23:03:18
11907,956,Prawn Skewers,Delicious and authentic Prawn Skewers.,343,Appetizers,True,Non-Veg,2023-12-26 18:57:06,2024-12-08 21:59:32
11908,956,Malai Kofta,Traditional Indian Malai Kofta with rich flavors.,477,Main Course,True,Veg,2023-08-29 09:31:47,2024-06-21 15:15:58
11909,956,Buttermilk,Delicious and authentic Buttermilk.,478,Beverages,True,Veg,2023-07-06 19:31:01,2024-06-13 08:25:42
11910,956,Falooda,A must-try Falooda from India.,386,Beverages,True,Veg,2022-11-01 14:15:27,2024-05-19 09:35:38
11911,956,Hara Bhara Kebab,Delicious and authentic Hara Bhara Kebab.,393,Appetizers,True,Veg,2023-06-18 04:43:56,2023-12-09 02:03:15
11912,956,Fruit Juice,Delicious and authentic Fruit Juice.,158,Beverages,True,Veg,2022-12-08 00:26:12,2024-04-22 16:37:31
11913,956,Rasgulla,A popular Indian dish.,468,Desserts,True,Veg,2023-08-30 11:43:41,2025-02-28 05:41:04
11914,956,Pakora,Classic Pakora with a twist.,154,Snacks,True,Veg,2023-11-29 22:30:32,2024-01-12 20:59:20
11915,956,Coconut Water,Traditional Indian Coconut Water with rich flavors.,351,Beverages,True,Veg,2023-09-10 23:04:26,2024-11-02 13:26:05
11916,957,Pani Puri,A must-try Pani Puri from India.,287,Snacks,True,Veg,2023-07-02 00:41:25,2024-07-10 01:37:26
11917,957,Hara Bhara Kebab,Classic Hara Bhara Kebab with a twist.,367,Appetizers,True,Veg,2023-01-04 21:39:37,2023-09-28 23:13:40
11918,957,Dal Makhani,A must-try Dal Makhani from India.,356,Main Course,True,Veg,2024-01-20 12:08:27,2025-01-23 01:54:26
11919,957,Spring Rolls,A must-try Spring Rolls from India.,338,Appetizers,True,Veg,2022-06-15 23:05:56,2022-07-26 23:23:17
11920,957,Sandesh,Delicious and authentic Sandesh.,272,Desserts,True,Veg,2022-09-18 15:06:48,2024-05-31 17:36:55
11921,957,Chicken Wings,A popular Indian dish.,304,Appetizers,True,Non-Veg,2022-05-21 18:53:56,2022-12-03 09:09:46
11922,957,Lassi,Delicious and authentic Lassi.,55,Beverages,True,Veg,2022-07-12 00:40:13,2025-01-30 13:37:42
11923,957,Chole Bhature,Traditional Indian Chole Bhature with rich flavors.,466,Main Course,True,Veg,2023-02-16 18:19:33,2023-11-12 04:43:35
11924,957,Chicken Tikka,Delicious and authentic Chicken Tikka.,369,Appetizers,True,Non-Veg,2022-06-06 11:56:57,2023-08-24 18:32:28
11925,957,Ras Malai,Classic Ras Malai with a twist.,412,Desserts,True,Veg,2023-06-15 20:28:21,2024-07-25 07:34:24
11926,957,Falooda,Delicious and authentic Falooda.,221,Beverages,True,Veg,2023-07-29 16:10:36,2024-10-26 17:40:11
11927,957,Cold Coffee,Traditional Indian Cold Coffee with rich flavors.,357,Beverages,True,Veg,2022-10-06 11:43:30,2025-02-13 22:40:53
11928,958,Mutton Curry,Traditional Indian Mutton Curry with rich flavors.,375,Main Course,True,Non-Veg,2023-02-20 01:50:14,2024-04-17 13:20:07
11929,958,Cold Coffee,A popular Indian dish.,294,Beverages,True,Veg,2023-01-05 11:32:41,2023-11-19 10:28:08
11930,958,Sandesh,Classic Sandesh with a twist.,405,Desserts,True,Veg,2023-02-15 21:49:31,2024-06-14 06:33:38
11931,958,Rasgulla,A popular Indian dish.,424,Desserts,True,Veg,2024-02-01 10:20:21,2025-02-11 05:58:37
11932,958,Sev Puri,Classic Sev Puri with a twist.,304,Snacks,True,Veg,2023-08-08 13:19:55,2023-08-16 15:49:09
11933,958,Paneer Tikka,Classic Paneer Tikka with a twist.,314,Appetizers,True,Veg,2022-06-20 12:08:49,2024-12-16 02:56:20
11934,958,Aloo Tikki,A popular Indian dish.,457,Appetizers,True,Veg,2023-06-16 10:49:13,2024-07-18 08:16:10
11935,958,Falooda,Traditional Indian Falooda with rich flavors.,499,Beverages,True,Veg,2023-10-24 21:46:09,2025-01-17 14:10:31
11936,958,Chole Bhature,A popular Indian dish.,98,Main Course,True,Veg,2022-07-24 05:05:51,2024-04-02 21:10:20
11937,958,Jalebi,A popular Indian dish.,191,Desserts,True,Veg,2022-06-30 16:21:50,2023-07-08 09:27:57
11938,958,Seekh Kebab,Delicious and authentic Seekh Kebab.,392,Appetizers,True,Non-Veg,2023-09-26 03:59:47,2024-05-28 18:42:40
11939,958,Lassi,A popular Indian dish.,300,Beverages,True,Veg,2024-01-12 22:53:00,2024-08-02 23:30:16
11940,959,Falooda,A must-try Falooda from India.,172,Beverages,True,Veg,2022-04-15 05:15:20,2024-05-21 00:06:23
11941,959,Mutton Curry,A must-try Mutton Curry from India.,438,Main Course,True,Non-Veg,2022-07-02 23:43:27,2024-07-25 04:48:58
11942,959,Pav Bhaji,Classic Pav Bhaji with a twist.,421,Snacks,True,Veg,2023-05-15 21:27:51,2024-09-10 14:29:35
11943,959,Aloo Tikki,A popular Indian dish.,138,Appetizers,True,Veg,2023-07-19 23:58:26,2023-11-25 09:25:13
11944,959,Chicken Wings,A popular Indian dish.,142,Appetizers,True,Non-Veg,2023-10-14 00:46:27,2024-08-01 01:28:50
11945,959,Fish Fry,Traditional Indian Fish Fry with rich flavors.,315,Appetizers,True,Non-Veg,2023-10-02 00:00:46,2025-03-01 04:22:37
11946,959,Jalebi,Traditional Indian Jalebi with rich flavors.,107,Desserts,True,Veg,2022-07-22 06:55:20,2023-10-25 17:17:45
11947,959,Sev Puri,Classic Sev Puri with a twist.,447,Snacks,True,Veg,2022-09-24 08:44:45,2023-04-22 05:45:22
11948,959,Bhel Puri,A must-try Bhel Puri from India.,500,Snacks,True,Veg,2023-07-26 14:57:11,2024-08-09 09:15:39
11949,959,Sandesh,Traditional Indian Sandesh with rich flavors.,293,Desserts,True,Veg,2023-10-06 14:18:01,2023-10-28 07:59:47
11950,959,Samosa,Traditional Indian Samosa with rich flavors.,122,Appetizers,True,Veg,2023-05-08 14:01:06,2023-09-24 14:25:54
11951,959,Gulab Jamun,Delicious and authentic Gulab Jamun.,410,Desserts,True,Veg,2022-04-27 06:19:14,2024-09-18 07:41:05
11952,959,Biryani,A popular Indian dish.,118,Main Course,True,Non-Veg,2024-01-22 11:30:42,2024-10-22 18:52:01
11953,959,Rasgulla,A must-try Rasgulla from India.,72,Desserts,True,Veg,2022-08-26 19:43:57,2023-03-11 19:48:38
11954,960,Chicken Wings,A popular Indian dish.,486,Appetizers,True,Non-Veg,2023-08-23 19:36:00,2024-12-25 09:27:23
11955,960,Aloo Tikki,A must-try Aloo Tikki from India.,302,Appetizers,True,Veg,2023-07-24 16:56:11,2024-10-21 00:27:40
11956,960,Jalebi,Traditional Indian Jalebi with rich flavors.,67,Desserts,True,Veg,2023-05-01 09:39:01,2023-09-05 14:37:24
