OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount,DiscountAmount,DeliveryCharges,FinalAmount,Status,PaymentMethod,IsFirstOrder,CouponCode,CreatedDate,ModifiedDate
93810,9053,1847,2024-12-13 02:57:00,3322,0,0,3322,Delivered,UPI,True,,2024-12-13 02:57:00,2025-03-31 03:51:16.000000
93811,9053,1847,2024-12-04 22:55:00,2577,209,0,2368,Delivered,DebitCard,False,WEEKEND_1847,2024-12-04 22:55:00,2025-01-27 22:31:59.000000
93812,580,1160,2024-05-01 12:08:00,1863,0,0,1863,Delivered,UPI,True,,2024-05-01 12:08:00,2025-01-15 08:33:33.000000
93815,2456,451,2024-12-04 23:56:00,816,149,0,667,Delivered,CreditCard,True,CREDITCARD_451,2024-12-04 23:56:00,2025-02-24 14:16:42.000000
93816,2456,2280,2024-11-16 07:59:00,162,0,80,242,Delivered,UPI,False,,2024-11-16 07:59:00,2025-01-19 06:05:55.000000
93817,18632,2596,2024-04-25 02:32:00,1899,0,0,1899,Delivered,Cash,True,,2024-04-25 02:32:00,2024-06-23 09:14:23.000000
93818,18632,2632,2024-04-08 18:44:00,700,93,0,607,Delivered,UPI,False,WELCOME_2632,2024-04-08 18:44:00,2024-12-09 03:57:38.000000
93819,18632,2632,2024-06-10 02:19:00,519,93,45,471,Delivered,UPI,False,WELCOME_2632,2024-06-10 02:19:00,2024-11-02 05:24:08.000000
93821,18632,2632,2024-06-21 22:40:00,2007,187,0,1820,Delivered,UPI,False,WEEKEND_2632,2024-06-21 22:40:00,2024-08-16 11:16:21.000000
93826,5571,1124,2025-02-26 22:56:00,1266,0,0,1266,Delivered,UPI,True,,2025-02-26 22:56:00,2025-03-05 10:16:43.000000
93827,5571,1147,2025-05-20 06:43:00,3026,0,0,3026,Delivered,DebitCard,False,,2025-05-20 06:43:00,2025-05-20 06:43:00.383980
93828,5571,1079,2025-02-28 21:35:00,2340,0,0,2340,Delivered,DebitCard,False,,2025-02-28 21:35:00,2025-03-18 18:38:02.000000
93829,16719,1712,2024-03-19 05:44:00,649,93,0,556,Delivered,UPI,True,WELCOME_1712,2024-03-19 05:44:00,2024-08-08 10:32:50.000000
93830,16719,1625,2024-03-07 22:11:00,1257,206,0,1051,Canceled,UPI,False,WEEKEND_1625,2024-03-07 22:11:00,2024-07-16 08:59:13.000000
93831,16719,1610,2024-02-22 05:45:00,2914,219,0,2695,Delivered,UPI,False,WEEKEND_1610,2024-02-22 05:45:00,2025-03-24 15:14:32.000000
93832,7851,2105,2023-12-22 01:47:00,1435,198,0,1237,Delivered,UPI,True,WEEKEND_2105,2023-12-22 01:47:00,2025-01-14 23:15:01.000000
93836,19772,2276,2022-08-26 20:21:00,2106,180,0,1926,Delivered,UPI,True,WEEKEND_2276,2022-08-26 20:21:00,2023-12-08 09:22:15.000000
93837,19772,1625,2023-12-06 02:28:00,1334,206,0,1128,Canceled,UPI,False,WEEKEND_1625,2023-12-06 02:28:00,2024-08-31 07:20:58.000000
93838,19772,1625,2023-11-30 20:09:00,274,0,78,352,Failed,UPI,False,,2023-11-30 20:09:00,2024-09-23 11:22:34.000000
93840,19772,2270,2022-09-16 07:36:00,474,0,48,522,Delivered,Cash,False,,2022-09-16 07:36:00,2023-01-14 00:34:23.000000
93841,19772,2276,2022-09-10 21:30:00,404,0,42,446,Delivered,UPI,False,,2022-09-10 21:30:00,2023-02-03 09:49:39.000000
93842,13112,2355,2024-01-27 02:47:00,500,68,38,470,Delivered,UPI,True,FIRSTORDER_2355,2024-01-27 02:47:00,2025-01-20 19:09:24.000000
93843,13112,2396,2023-11-05 03:44:00,584,0,33,617,Delivered,UPI,False,,2023-11-05 03:44:00,2023-12-03 11:18:11.000000
93844,13112,2391,2024-01-17 00:47:00,2317,318,0,1999,Delivered,UPI,False,FESTIVAL_2391,2024-01-17 00:47:00,2024-10-27 18:18:07.000000
93845,16484,412,2025-05-06 19:58:00,2803,312,0,2491,Delivered,UPI,True,FESTIVAL_412,2025-05-06 19:58:00,2025-05-06 19:58:00.848271
93846,16484,409,2025-06-18 15:03:00,934,0,0,934,Delivered,UPI,False,,2025-06-18 15:03:00,2025-06-18 15:03:00.029172
93847,4338,1269,2024-06-21 14:31:00,2640,0,0,2640,Delivered,UPI,True,,2024-06-21 14:31:00,2025-04-03 09:49:29.000000
93848,4338,1269,2024-05-26 03:52:00,1995,185,0,1810,Delivered,CreditCard,False,WEEKEND_1269,2024-05-26 03:52:00,2025-01-22 23:24:03.000000
93849,4338,1243,2024-05-21 23:46:00,2391,97,0,2294,Delivered,Cash,False,WELCOME_1243,2024-05-21 23:46:00,2025-03-05 17:05:29.000000
93850,4338,1269,2024-05-24 13:26:00,692,87,0,605,Delivered,UPI,False,UPISAVE_1269,2024-05-24 13:26:00,2025-03-02 08:27:02.000000
93851,4338,1269,2024-07-10 12:13:00,2266,185,0,2081,Delivered,UPI,False,WEEKEND_1269,2024-07-10 12:13:00,2024-07-20 19:25:20.000000
93853,4338,1226,2024-05-14 04:19:00,521,0,42,563,Delivered,CreditCard,False,,2024-05-14 04:19:00,2024-11-11 01:30:35.000000
93856,10341,319,2024-08-20 22:04:00,1461,79,0,1382,Delivered,UPI,True,UPISAVE_319,2024-08-20 22:04:00,2025-04-11 08:36:36.000000
93857,10341,2105,2023-11-05 04:10:00,1711,198,0,1513,Delivered,UPI,False,WEEKEND_2105,2023-11-05 04:10:00,2025-03-13 02:52:01.000000
93859,19135,573,2025-06-12 15:34:00,3460,324,0,3136,Delivered,UPI,True,FESTIVAL_573,2025-06-12 15:34:00,2025-06-12 15:34:00.276497
93860,19135,573,2025-06-07 15:28:00,387,0,60,447,Preparing,UPI,False,,2025-06-07 15:28:00,2025-06-07 15:28:00.661151
93861,19135,569,2025-04-27 19:58:00,3022,190,0,2832,Preparing,CreditCard,False,WEEKEND_569,2025-04-27 19:58:00,2025-04-27 19:58:00.751859
93863,19135,569,2025-06-04 21:30:00,1464,190,0,1274,In Transit,UPI,False,WEEKEND_569,2025-06-04 21:30:00,2025-06-04 21:30:00.088219
93864,19854,1269,2024-12-17 12:52:00,1276,185,0,1091,Delivered,Cash,True,WEEKEND_1269,2024-12-17 12:52:00,2025-04-20 13:11:12.000000
93867,4983,1475,2023-04-04 03:09:00,689,108,0,581,Delivered,UPI,False,WELCOME_1475,2023-04-04 03:09:00,2024-05-11 01:10:12.000000
93868,18456,46,2024-11-01 17:20:00,2859,0,0,2859,Canceled,UPI,True,,2024-11-01 17:20:00,2025-02-08 20:26:39.000000
93869,18456,1826,2025-01-10 16:07:00,2173,0,0,2173,Canceled,Cash,False,,2025-01-10 16:07:00,2025-04-11 16:28:41.000000
93870,1398,319,2023-11-09 04:34:00,2312,79,0,2233,Delivered,UPI,True,UPISAVE_319,2023-11-09 04:34:00,2023-12-01 04:35:54.000000
93871,1398,332,2024-01-05 01:07:00,578,99,38,517,Delivered,UPI,False,WELCOME_332,2024-01-05 01:07:00,2025-03-26 18:37:30.000000
93872,1398,472,2024-12-12 22:17:00,307,0,50,357,Failed,UPI,False,,2024-12-12 22:17:00,2025-04-04 13:38:47.000000
93873,1398,332,2023-11-05 06:13:00,555,0,31,586,Delivered,UPI,False,,2023-11-05 06:13:00,2024-12-14 11:55:00.000000
93874,1398,480,2024-12-02 08:23:00,293,0,70,363,Delivered,UPI,False,,2024-12-02 08:23:00,2025-02-10 09:20:21.000000
93875,1398,472,2024-12-22 22:58:00,220,0,60,280,Delivered,UPI,False,,2024-12-22 22:58:00,2025-02-10 16:49:34.000000
93876,1398,479,2025-01-16 03:38:00,546,0,37,583,Delivered,UPI,False,,2025-01-16 03:38:00,2025-03-28 04:17:42.000000
93880,9567,2426,2025-07-16 17:52:00,1981,287,0,1694,Delivered,UPI,True,FESTIVAL_2426,2025-07-16 17:52:00,2025-07-16 17:52:00.869396
93881,9567,2426,2025-07-01 13:47:00,485,0,43,528,Delivered,CreditCard,False,,2025-07-01 13:47:00,2025-07-01 13:47:00.761007
93882,9567,2423,2025-06-03 12:16:00,3659,76,0,3583,Delivered,Cash,False,CASHBACK_2423,2025-06-03 12:16:00,2025-06-03 12:16:00.720822
93883,9567,2423,2025-06-23 17:21:00,1126,0,0,1126,Delivered,UPI,False,,2025-06-23 17:21:00,2025-06-23 17:21:00.690364
93884,9567,2417,2025-06-30 02:07:00,258,0,71,329,In Transit,UPI,False,,2025-06-30 02:07:00,2025-06-30 02:07:00.512972
93885,9567,2461,2025-06-28 02:14:00,1533,213,0,1320,Delivered,Cash,False,WEEKEND_2461,2025-06-28 02:14:00,2025-06-28 02:14:00.932412
93886,9567,2423,2025-05-26 12:30:00,2329,76,0,2253,Delivered,Cash,False,CASHBACK_2423,2025-05-26 12:30:00,2025-05-26 12:30:00.440952
93887,5043,433,2024-05-27 00:50:00,3346,143,0,3203,Delivered,Cash,True,SPECIAL_433,2024-05-27 00:50:00,2025-03-05 22:14:46.000000
93888,17826,1922,2023-12-28 06:36:00,404,77,48,375,Canceled,UPI,True,UPISAVE_1922,2023-12-28 06:36:00,2024-09-10 15:01:08.000000
93892,18569,2583,2025-03-17 19:39:00,1720,201,0,1519,Delivered,UPI,True,WEEKEND_2583,2025-03-17 19:39:00,2025-04-01 07:45:56.000000
93893,18569,2596,2025-02-11 10:31:00,2922,90,0,2832,Delivered,UPI,False,WELCOME_2596,2025-02-11 10:31:00,2025-04-13 22:33:12.000000
93897,1268,195,2022-12-10 16:54:00,2851,300,0,2551,Canceled,UPI,False,FESTIVAL_195,2022-12-10 16:54:00,2024-03-06 09:20:56.000000
93898,1268,195,2022-12-03 19:07:00,1743,300,0,1443,Delivered,UPI,False,FESTIVAL_195,2022-12-03 19:07:00,2022-12-16 12:49:10.000000
93899,14600,64,2023-11-30 00:10:00,3244,151,0,3093,Returned,UPI,True,SPECIAL_64,2023-11-30 00:10:00,2024-11-15 12:31:07.000000
93900,14600,64,2023-11-27 18:54:00,1297,151,0,1146,Delivered,UPI,False,SPECIAL_64,2023-11-27 18:54:00,2024-12-08 00:40:00.000000
93901,14600,68,2023-11-08 03:38:00,1462,191,0,1271,Delivered,CreditCard,False,WEEKEND_68,2023-11-08 03:38:00,2024-03-08 11:46:15.000000
93902,14600,64,2024-01-15 22:51:00,2783,0,0,2783,Delivered,Cash,False,,2024-01-15 22:51:00,2024-10-13 19:22:51.000000
93903,14600,64,2023-11-18 23:44:00,1619,151,0,1468,Delivered,UPI,False,SPECIAL_64,2023-11-18 23:44:00,2024-04-09 23:25:37.000000
93908,7469,2213,2025-05-05 12:47:00,1569,0,0,1569,Delivered,UPI,False,,2025-05-05 12:47:00,2025-05-05 12:47:00.922774
93910,7469,2196,2025-05-06 05:36:00,782,0,0,782,Delivered,UPI,False,,2025-05-06 05:36:00,2025-05-06 05:36:00.524548
93911,7469,1243,2024-04-26 02:26:00,1007,97,0,910,Delivered,Cash,False,WELCOME_1243,2024-04-26 02:26:00,2025-01-11 14:19:08.000000
93912,2496,46,2025-06-04 00:51:00,1526,201,0,1325,In Transit,UPI,True,WEEKEND_46,2025-06-04 00:51:00,2025-06-04 00:51:00.183675
93913,2496,45,2025-04-22 22:48:00,2960,288,0,2672,Delivered,UPI,False,FESTIVAL_45,2025-04-22 22:48:00,2025-04-23 09:22:38.000000
93914,2496,31,2025-06-13 12:31:00,1830,0,0,1830,In Transit,Cash,False,,2025-06-13 12:31:00,2025-06-13 12:31:00.324478
93915,2496,45,2025-06-06 23:35:00,1010,0,0,1010,In Transit,Cash,False,,2025-06-06 23:35:00,2025-06-06 23:35:00.610542
93916,12701,677,2024-05-24 17:47:00,1037,0,0,1037,Delivered,UPI,True,,2024-05-24 17:47:00,2025-02-28 06:40:12.000000
93917,12701,677,2024-06-19 16:26:00,3199,0,0,3199,Delivered,Cash,False,,2024-06-19 16:26:00,2025-01-10 07:56:23.000000
93918,12701,677,2024-06-25 15:46:00,436,0,30,466,Delivered,UPI,False,,2024-06-25 15:46:00,2024-11-18 14:45:10.000000
93919,747,966,2022-11-13 05:01:00,867,0,0,867,Canceled,CreditCard,True,,2022-11-13 05:01:00,2023-11-18 00:27:37.000000
93920,747,1000,2022-12-12 15:27:00,478,92,42,428,Failed,Cash,False,WELCOME_1000,2022-12-12 15:27:00,2024-07-31 02:01:40.000000
93922,1934,2461,2024-04-01 00:26:00,1557,213,0,1344,Delivered,Cash,True,WEEKEND_2461,2024-04-01 00:26:00,2025-03-04 07:54:33.000000
93923,1934,2419,2024-06-15 04:46:00,3916,0,0,3916,Delivered,UPI,False,,2024-06-15 04:46:00,2024-08-26 11:14:07.000000
93926,1934,2419,2024-06-10 05:01:00,1469,93,0,1376,Delivered,UPI,False,WELCOME_2419,2024-06-10 05:01:00,2024-11-24 20:06:22.000000
93927,9656,928,2025-05-02 02:41:00,951,74,0,877,Delivered,UPI,True,FIRSTORDER_928,2025-05-02 02:41:00,2025-05-02 02:41:00.312642
93929,9656,953,2025-04-22 02:44:00,1220,102,0,1118,Delivered,UPI,False,WELCOME_953,2025-04-22 02:44:00,2025-04-22 03:20:45.000000
93931,9656,913,2025-05-09 16:42:00,2423,0,0,2423,Delivered,UPI,False,,2025-05-09 16:42:00,2025-05-09 16:42:00.514603
93932,9656,875,2025-07-12 09:07:00,2536,299,0,2237,Delivered,Cash,False,FESTIVAL_875,2025-07-12 09:07:00,2025-07-12 09:07:00.575003
93934,14576,197,2025-04-08 20:43:00,1812,154,0,1658,Delivered,UPI,True,SPECIAL_197,2025-04-08 20:43:00,2025-04-16 00:34:55.000000
93935,14576,1704,2025-03-02 11:26:00,3202,136,0,3066,Delivered,UPI,False,SPECIAL_1704,2025-03-02 11:26:00,2025-03-13 15:03:01.000000
93936,18695,708,2025-06-01 11:47:00,520,90,39,469,Preparing,UPI,True,WELCOME_708,2025-06-01 11:47:00,2025-06-01 11:47:00.494828
93937,3670,472,2024-01-17 12:41:00,2477,0,0,2477,Delivered,UPI,True,,2024-01-17 12:41:00,2024-03-29 12:12:27.000000
93938,3670,472,2024-01-10 02:22:00,621,80,0,541,Delivered,Cash,False,CASHBACK_472,2024-01-10 02:22:00,2024-12-30 01:57:25.000000
93939,3670,472,2024-02-14 14:50:00,716,0,0,716,Delivered,UPI,False,,2024-02-14 14:50:00,2024-10-04 10:44:32.000000
93940,3670,512,2024-01-17 02:04:00,2346,0,0,2346,Delivered,UPI,False,,2024-01-17 02:04:00,2025-04-02 20:37:23.000000
93941,3670,507,2024-01-01 15:33:00,366,0,72,438,Delivered,UPI,False,,2024-01-01 15:33:00,2025-02-20 01:34:59.000000
93944,12204,1908,2023-06-16 07:40:00,1562,180,0,1382,Delivered,UPI,False,WEEKEND_1908,2023-06-16 07:40:00,2025-04-22 01:44:56.000000
93945,12204,1475,2025-01-02 21:07:00,1065,0,0,1065,Canceled,UPI,False,,2025-01-02 21:07:00,2025-04-02 07:52:10.000000
93949,7049,1748,2025-02-10 21:05:00,1194,94,0,1100,Delivered,Cash,False,WELCOME_1748,2025-02-10 21:05:00,2025-02-14 18:52:43.000000
93950,7049,1748,2025-02-17 21:26:00,2485,0,0,2485,Delivered,UPI,False,,2025-02-17 21:26:00,2025-04-22 22:27:32.000000
93951,12316,1005,2024-07-11 03:15:00,3506,0,0,3506,Returned,UPI,True,,2024-07-11 03:15:00,2024-10-30 19:12:24.000000
93953,12316,1000,2024-08-20 20:25:00,1632,301,0,1331,Failed,Cash,False,FESTIVAL_1000,2024-08-20 20:25:00,2024-12-05 00:59:57.000000
93954,12316,1005,2024-08-06 05:46:00,1444,200,0,1244,Delivered,UPI,False,WEEKEND_1005,2024-08-06 05:46:00,2025-02-27 03:29:56.000000
93960,4630,1789,2023-10-12 18:06:00,902,158,0,744,Delivered,Cash,True,SPECIAL_1789,2023-10-12 18:06:00,2023-11-08 07:23:02.000000
93961,16151,677,2025-03-14 12:18:00,1009,99,0,910,Returned,UPI,True,WELCOME_677,2025-03-14 12:18:00,2025-04-23 15:28:32.000000
93962,16151,677,2025-03-30 12:15:00,682,99,0,583,Delivered,UPI,False,WELCOME_677,2025-03-30 12:15:00,2025-04-03 19:48:31.000000
93963,16151,677,2025-02-27 10:58:00,3100,189,0,2911,Delivered,Cash,False,WEEKEND_677,2025-02-27 10:58:00,2025-02-28 17:22:21.000000
93964,16151,677,2025-05-03 18:51:00,524,99,38,463,Delivered,UPI,False,WELCOME_677,2025-05-03 18:51:00,2025-05-03 18:51:00.630050
93965,16151,677,2025-02-13 14:48:00,102,0,96,198,Delivered,UPI,False,,2025-02-13 14:48:00,2025-03-29 17:29:13.000000
93966,16151,677,2025-03-01 11:37:00,292,0,59,351,Delivered,UPI,False,,2025-03-01 11:37:00,2025-04-03 22:42:01.000000
93967,16151,677,2025-04-15 10:42:00,2205,189,0,2016,Delivered,UPI,False,WEEKEND_677,2025-04-15 10:42:00,2025-04-17 07:12:22.000000
93968,10177,2355,2024-07-22 03:46:00,794,0,0,794,Delivered,Cash,True,,2024-07-22 03:46:00,2024-08-27 07:57:24.000000
93969,10177,2391,2024-06-27 19:24:00,2815,318,0,2497,Delivered,UPI,False,FESTIVAL_2391,2024-06-27 19:24:00,2024-08-08 18:53:18.000000
93970,12112,195,2024-05-06 20:28:00,2714,0,0,2714,Delivered,Cash,True,,2024-05-06 20:28:00,2024-06-12 12:00:29.000000
93971,12112,768,2025-05-05 21:16:00,2310,218,0,2092,In Transit,CreditCard,False,WEEKEND_768,2025-05-05 21:16:00,2025-05-05 21:16:00.039191
93972,12112,782,2025-05-06 17:42:00,1792,0,0,1792,Delivered,UPI,False,,2025-05-06 17:42:00,2025-05-06 17:42:00.905948
93973,12112,195,2024-06-03 22:45:00,553,0,34,587,Delivered,UPI,False,,2024-06-03 22:45:00,2024-08-17 02:31:56.000000
93975,12112,2129,2024-05-05 18:47:00,1535,76,0,1459,Delivered,Cash,False,CASHBACK_2129,2024-05-05 18:47:00,2025-02-01 03:11:49.000000
93976,12112,197,2024-04-22 18:09:00,2883,154,0,2729,Delivered,UPI,False,SPECIAL_197,2024-04-22 18:09:00,2025-02-22 03:40:11.000000
93977,11607,1160,2025-04-16 19:24:00,2352,0,0,2352,Delivered,UPI,True,,2025-04-16 19:24:00,2025-04-17 14:29:16.000000
93978,11607,1174,2025-04-27 02:19:00,386,0,78,464,In Transit,UPI,False,,2025-04-27 02:19:00,2025-04-27 02:19:00.486847
93979,8224,766,2025-05-03 00:41:00,896,151,0,745,Delivered,UPI,True,SPECIAL_766,2025-05-03 00:41:00,2025-05-03 00:41:00.661607
93980,14405,1026,2022-12-23 12:06:00,455,0,50,505,Delivered,UPI,True,,2022-12-23 12:06:00,2023-08-08 09:35:41.000000
93981,14405,519,2023-07-18 23:52:00,2078,319,0,1759,Failed,UPI,False,FESTIVAL_519,2023-07-18 23:52:00,2023-10-13 08:51:27.000000
93982,14405,519,2023-05-07 18:19:00,588,0,34,622,Returned,UPI,False,,2023-05-07 18:19:00,2023-12-11 09:31:00.000000
93983,14405,533,2023-06-11 08:27:00,1208,0,0,1208,Delivered,UPI,False,,2023-06-11 08:27:00,2023-12-28 07:08:58.000000
93984,14405,1030,2022-12-25 19:36:00,1582,182,0,1400,Delivered,UPI,False,WEEKEND_1030,2022-12-25 19:36:00,2024-07-03 20:51:40.000000
93985,14405,2270,2023-03-23 02:54:00,1898,0,0,1898,Delivered,UPI,False,,2023-03-23 02:54:00,2023-11-07 10:32:31.000000
93986,8779,1712,2025-04-24 08:23:00,1218,0,0,1218,Delivered,Cash,True,,2025-04-24 08:23:00,2025-04-24 08:23:00.682511
93987,8779,1702,2025-03-04 06:10:00,882,151,0,731,Delivered,UPI,False,SPECIAL_1702,2025-03-04 06:10:00,2025-03-14 07:20:28.000000
93988,8779,1704,2025-03-01 11:05:00,1428,136,0,1292,Delivered,Cash,False,SPECIAL_1704,2025-03-01 11:05:00,2025-03-10 10:54:46.000000
93989,8779,1678,2025-03-13 18:11:00,2073,312,0,1761,Delivered,UPI,False,FESTIVAL_1678,2025-03-13 18:11:00,2025-03-31 13:45:38.000000
93990,8779,1678,2025-02-27 17:40:00,1756,312,0,1444,Delivered,UPI,False,FESTIVAL_1678,2025-02-27 17:40:00,2025-04-02 00:16:36.000000
93991,8779,1704,2025-04-26 11:27:00,614,93,0,521,Delivered,CreditCard,False,WELCOME_1704,2025-04-26 11:27:00,2025-04-26 11:27:00.099732
93992,8779,1718,2025-03-17 14:01:00,384,0,73,457,Delivered,UPI,False,,2025-03-17 14:01:00,2025-03-27 18:38:07.000000
93995,19359,64,2025-04-28 00:19:00,3102,151,0,2951,Preparing,UPI,True,SPECIAL_64,2025-04-28 00:19:00,2025-04-28 00:19:00.445105
93996,1677,240,2023-11-08 01:46:00,1423,204,0,1219,Delivered,UPI,True,WEEKEND_240,2023-11-08 01:46:00,2024-08-08 02:48:03.000000
93997,1677,197,2023-10-17 19:07:00,1427,154,0,1273,Delivered,Cash,False,SPECIAL_197,2023-10-17 19:07:00,2024-11-21 00:55:55.000000
93998,1677,195,2023-11-07 13:09:00,1415,197,0,1218,Delivered,UPI,False,WEEKEND_195,2023-11-07 13:09:00,2024-02-06 20:39:41.000000
94001,715,64,2025-05-16 20:31:00,2206,151,0,2055,Delivered,CreditCard,False,SPECIAL_64,2025-05-16 20:31:00,2025-05-16 20:31:00.120193
94002,715,94,2025-04-19 05:13:00,2721,142,0,2579,Delivered,Cash,False,SPECIAL_94,2025-04-19 05:13:00,2025-04-21 10:40:12.000000
94003,715,808,2024-06-28 00:20:00,3562,311,0,3251,Delivered,Cash,False,FESTIVAL_808,2024-06-28 00:20:00,2024-10-10 14:25:31.000000
94010,17688,409,2025-03-04 01:41:00,1459,161,0,1298,Delivered,UPI,False,SPECIAL_409,2025-03-04 01:41:00,2025-03-26 02:31:33.000000
94011,17688,768,2025-05-03 01:47:00,2580,218,0,2362,Delivered,UPI,False,WEEKEND_768,2025-05-03 01:47:00,2025-05-03 01:47:00.755384
94012,17688,433,2025-04-28 01:03:00,1644,154,0,1490,Delivered,CreditCard,False,CREDITCARD_433,2025-04-28 01:03:00,2025-04-28 01:03:00.930386
94013,17253,803,2024-07-23 16:49:00,3664,108,0,3556,Delivered,DebitCard,True,DEBITCARD_803,2024-07-23 16:49:00,2024-12-25 20:17:21.000000
94014,17253,804,2024-08-23 01:36:00,1824,279,0,1545,Delivered,UPI,False,FESTIVAL_804,2024-08-23 01:36:00,2025-03-03 20:15:48.000000
94015,17253,803,2024-08-02 14:22:00,4912,104,0,4808,Returned,UPI,False,WELCOME_803,2024-08-02 14:22:00,2024-09-15 01:36:29.000000
94017,9243,784,2025-06-03 13:33:00,822,0,0,822,Delivered,UPI,True,,2025-06-03 13:33:00,2025-06-03 13:33:00.354824
94018,9243,803,2025-06-04 17:00:00,2301,104,0,2197,In Transit,UPI,False,WELCOME_803,2025-06-04 17:00:00,2025-06-04 17:00:00.692662
94019,9243,784,2025-07-14 15:41:00,682,82,0,600,Delivered,UPI,False,UPISAVE_784,2025-07-14 15:41:00,2025-07-14 15:41:00.006548
94020,9243,803,2025-06-04 19:15:00,964,104,0,860,Delivered,UPI,False,WELCOME_803,2025-06-04 19:15:00,2025-06-04 19:15:00.597962
94024,3439,68,2025-03-09 20:06:00,1478,191,0,1287,Canceled,Cash,True,WEEKEND_68,2025-03-09 20:06:00,2025-03-12 22:25:06.000000
94025,3439,74,2025-02-27 14:19:00,3508,0,0,3508,Returned,UPI,False,,2025-02-27 14:19:00,2025-04-23 13:00:45.000000
94026,3439,74,2025-03-22 13:23:00,2274,326,0,1948,Delivered,UPI,False,FESTIVAL_74,2025-03-22 13:23:00,2025-03-27 09:38:21.000000
94027,3439,94,2025-03-26 06:43:00,1567,142,0,1425,Delivered,UPI,False,SPECIAL_94,2025-03-26 06:43:00,2025-04-12 00:50:41.000000
94028,7752,1702,2025-03-08 20:21:00,2487,205,0,2282,Delivered,UPI,True,WEEKEND_1702,2025-03-08 20:21:00,2025-03-09 02:27:48.000000
94029,7752,1712,2025-02-15 00:36:00,4647,140,0,4507,Delivered,UPI,False,SPECIAL_1712,2025-02-15 00:36:00,2025-02-22 21:54:51.000000
94030,7752,1712,2025-01-30 01:02:00,483,0,48,531,Delivered,DebitCard,False,,2025-01-30 01:02:00,2025-04-02 02:16:25.000000
94031,7752,1124,2024-12-22 21:01:00,1356,0,0,1356,Delivered,Cash,False,,2024-12-22 21:01:00,2024-12-26 10:47:47.000000
94032,7752,2154,2025-02-18 17:33:00,4773,100,0,4673,Delivered,Cash,False,WELCOME_2154,2025-02-18 17:33:00,2025-03-19 16:16:59.000000
94034,12732,368,2025-01-05 22:40:00,766,148,0,618,Delivered,DebitCard,False,SPECIAL_368,2025-01-05 22:40:00,2025-01-28 13:02:35.000000
94035,12732,2370,2022-07-02 13:27:00,286,0,58,344,Delivered,UPI,False,,2022-07-02 13:27:00,2024-06-18 21:26:54.000000
94037,12732,2114,2023-06-28 02:55:00,1952,0,0,1952,Delivered,UPI,False,,2023-06-28 02:55:00,2023-10-21 07:22:16.000000
94038,3825,74,2024-10-26 18:12:00,1175,98,0,1077,Canceled,UPI,True,WELCOME_74,2024-10-26 18:12:00,2025-01-21 03:36:27.000000
94039,3825,64,2024-09-04 01:16:00,390,0,59,449,Delivered,Cash,False,,2024-09-04 01:16:00,2024-10-08 04:09:57.000000
94040,3825,64,2024-10-06 02:12:00,508,0,43,551,Delivered,UPI,False,,2024-10-06 02:12:00,2025-03-15 06:59:00.000000
94041,3825,68,2024-09-27 22:12:00,1401,0,0,1401,Delivered,UPI,False,,2024-09-27 22:12:00,2024-12-22 11:38:45.000000
94042,3825,74,2024-09-26 21:04:00,2110,326,0,1784,Delivered,Cash,False,FESTIVAL_74,2024-09-26 21:04:00,2025-01-18 13:37:52.000000
94043,19367,1826,2024-05-30 15:07:00,612,75,0,537,Delivered,Cash,True,CASHBACK_1826,2024-05-30 15:07:00,2024-07-19 05:21:53.000000
94044,19367,479,2023-11-29 19:34:00,445,86,40,399,Delivered,UPI,False,UPISAVE_479,2023-11-29 19:34:00,2023-12-16 17:27:12.000000
94045,1587,1226,2024-02-23 06:01:00,1389,0,0,1389,Canceled,UPI,True,,2024-02-23 06:01:00,2025-04-11 23:16:38.000000
94046,1587,1269,2024-02-16 02:50:00,3672,185,0,3487,Returned,UPI,False,WEEKEND_1269,2024-02-16 02:50:00,2025-04-02 09:34:39.000000
94048,7,2154,2024-10-08 21:58:00,266,0,54,320,Delivered,UPI,True,,2024-10-08 21:58:00,2025-03-28 12:54:06.000000
94049,7,1916,2024-06-11 18:27:00,2025,0,0,2025,Delivered,UPI,False,,2024-06-11 18:27:00,2024-08-24 08:43:39.000000
94050,7,369,2025-01-08 19:59:00,1281,157,0,1124,Delivered,UPI,False,SPECIAL_369,2025-01-08 19:59:00,2025-03-21 16:47:17.000000
94054,7,2154,2024-09-18 15:38:00,2107,100,0,2007,Delivered,Cash,False,WELCOME_2154,2024-09-18 15:38:00,2024-10-24 05:39:07.000000
94055,2744,1062,2025-04-13 22:23:00,326,0,67,393,Delivered,UPI,True,,2025-04-13 22:23:00,2025-04-17 18:43:20.000000
94056,2744,1030,2025-05-06 00:17:00,444,0,43,487,Delivered,Cash,False,,2025-05-06 00:17:00,2025-05-06 00:17:00.375000
94059,6000,195,2024-05-31 13:11:00,266,0,68,334,Returned,UPI,False,,2024-05-31 13:11:00,2025-01-31 22:32:11.000000
94060,6000,240,2024-03-31 02:05:00,516,0,49,565,Canceled,Cash,False,,2024-03-31 02:05:00,2024-06-02 06:46:34.000000
94061,6000,195,2024-04-28 15:42:00,2166,300,0,1866,Failed,DebitCard,False,FESTIVAL_195,2024-04-28 15:42:00,2024-05-06 23:30:01.000000
